"year","month","day","mode","route","peak","numerator","denominator"
2023,8,10,"Rail","Green-D","OFF_PEAK",19250.54811,25042.42926
2023,8,10,"Rail","Green-D","PEAK",14379.759162,18902.86207
2023,8,10,"Rail","Red","OFF_PEAK",108571.36752,125080.4001
2023,8,10,"Rail","Red","PEAK",104819.4423,118086.5435
2023,8,11,"Rail","Green-D","OFF_PEAK",19105.355784,25265.78432
2023,8,11,"Rail","Green-D","PEAK",13703.257901,17930.72301
2023,8,11,"Rail","Red","OFF_PEAK",115253.25939,126326.944
2023,8,11,"Rail","Red","PEAK",100053.86322,111249.8227
2023,8,12,"Rail","Green-D","OFF_PEAK",18569.300411,26163.58747
2023,8,12,"Rail","Red","OFF_PEAK",59403.79038,69892.54894
2023,8,13,"Rail","Green-D","OFF_PEAK",14268.98814,18335.81874
2023,8,13,"Rail","Red","OFF_PEAK",43624.61564,49741.78223
2023,8,14,"Rail","Green-D","OFF_PEAK",19448.05829,25640.59062
2023,8,14,"Rail","Green-D","PEAK",14013.082004,18991.7431
2023,8,14,"Rail","Red","OFF_PEAK",117949.50425,128528.773
2023,8,14,"Rail","Red","PEAK",105387.51106,111021.197
2023,8,15,"Rail","Green-D","OFF_PEAK",19536.587691,25098.94082
2023,8,15,"Rail","Green-D","PEAK",14215.751023,17612.61316
2023,8,15,"Rail","Red","OFF_PEAK",107555.19537,125146.1962
2023,8,15,"Rail","Red","PEAK",97740.70567,116110.3582
2023,8,16,"Rail","Green-D","OFF_PEAK",19423.789721,25261.6737
2023,8,16,"Rail","Green-D","PEAK",14229.862387,19138.69172
2023,8,16,"Rail","Red","OFF_PEAK",110150.68662,127643.4736
2023,8,16,"Rail","Red","PEAK",98551.42622,111173.3336
2023,8,17,"Rail","Green-D","OFF_PEAK",18597.667644,24120.73741
2023,8,17,"Rail","Green-D","PEAK",13054.891888,17875.30846
2023,8,17,"Rail","Red","OFF_PEAK",109937.15861,126035.7907
2023,8,17,"Rail","Red","PEAK",100853.88846,114086.219
2023,8,18,"Rail","Green-D","OFF_PEAK",17217.412929,23255.96511
2023,8,18,"Rail","Green-D","PEAK",12740.319851,18015.89319
2023,8,18,"Rail","Red","OFF_PEAK",112112.80165,125768.3224
2023,8,18,"Rail","Red","PEAK",105040.12247,116180.2614
2023,8,19,"Rail","Green-D","OFF_PEAK",19128.004411,27137.58124
2023,8,19,"Rail","Red","OFF_PEAK",57464.12803,69535.33906
2023,8,20,"Rail","Green-D","OFF_PEAK",14659.825463,18304.3245
2023,8,20,"Rail","Red","OFF_PEAK",39353.20121,49686.65443
2023,8,21,"Rail","Green-D","OFF_PEAK",19273.63245,24432.25285
2023,8,21,"Rail","Green-D","PEAK",13839.673103,18150.14779
2023,8,21,"Rail","Red","OFF_PEAK",115513.43265,128710.5632
2023,8,21,"Rail","Red","PEAK",98433.1626,114538.6559
2023,8,22,"Rail","Green-D","OFF_PEAK",18759.983734,24220.16655
2023,8,22,"Rail","Green-D","PEAK",14252.089888,18553.44241
2023,8,22,"Rail","Red","OFF_PEAK",112847.22285,129388.6693
2023,8,22,"Rail","Red","PEAK",104027.91824,117220.5107
2023,8,23,"Rail","Green-D","OFF_PEAK",19438.147549,24597.60586
2023,8,23,"Rail","Green-D","PEAK",14496.034583,18893.95117
2023,8,23,"Rail","Red","OFF_PEAK",107887.30609,125900.2169
2023,8,23,"Rail","Red","PEAK",103055.77242,114688.0503
2023,8,24,"Rail","Green-D","OFF_PEAK",19847.181249,25024.11284
2023,8,24,"Rail","Green-D","PEAK",13883.366226,18272.48181
2023,8,24,"Rail","Red","OFF_PEAK",113883.55218,129460.4429
2023,8,24,"Rail","Red","PEAK",104448.31698,116912.9883
2023,8,25,"Rail","Green-D","OFF_PEAK",18785.809686,24553.86329
2023,8,25,"Rail","Green-D","PEAK",13903.625209,18926.64326
2023,8,25,"Rail","Red","OFF_PEAK",110331.49831,127438.0956
2023,8,25,"Rail","Red","PEAK",103077.52685,113663.4445
2023,8,26,"Rail","Green-D","OFF_PEAK",22105.715487,29268.51189
2023,8,26,"Rail","Red","OFF_PEAK",57102.25358,68757.69429
2023,8,27,"Rail","Green-D","OFF_PEAK",14454.052352,18642.92551
2023,8,27,"Rail","Red","OFF_PEAK",42740.112134,51061.9592
2023,8,28,"Rail","Green-D","OFF_PEAK",16786.608595,23633.28794
2023,8,28,"Rail","Green-D","PEAK",11702.238841,16448.70022
2023,8,28,"Rail","Red","OFF_PEAK",103965.98421,126870.4577
2023,8,28,"Rail","Red","PEAK",89798.29496,113146.3748
2023,8,29,"Rail","Green-D","OFF_PEAK",19509.26579,24755.27097
2023,8,29,"Rail","Green-D","PEAK",15705.723849,19175.36657
2023,8,29,"Rail","Red","OFF_PEAK",106553.45526,125491.796
2023,8,29,"Rail","Red","PEAK",97350.86476,112756.6962
2023,8,30,"Rail","Green-D","OFF_PEAK",18501.023186,24639.47906
2023,8,30,"Rail","Green-D","PEAK",13484.157006,17497.87441
2023,8,30,"Rail","Red","OFF_PEAK",102260.62634,123467.949
2023,8,30,"Rail","Red","PEAK",93632.31396,114904.2621
2023,8,31,"Rail","Green-D","OFF_PEAK",17135.575692,24083.24651
2023,8,31,"Rail","Green-D","PEAK",13273.041131,17911.8421
2023,8,31,"Rail","Red","OFF_PEAK",102261.7793,123087.9677
2023,8,31,"Rail","Red","PEAK",88825.86722,110632.2302
2023,9,1,"Rail","Green-D","OFF_PEAK",18637.535443,24914.88794
2023,9,1,"Rail","Green-D","PEAK",14997.952986,19361.20699
2023,9,1,"Rail","Red","OFF_PEAK",101715.32742,122179.4505
2023,9,1,"Rail","Red","PEAK",94612.9752,113735.6406
2023,9,2,"Rail","Green-D","OFF_PEAK",22833.819379,27894.48966
2023,9,2,"Rail","Red","OFF_PEAK",74601.24976,87442.12576
2023,9,3,"Rail","Green-D","OFF_PEAK",14040.286681,18141.325
2023,9,3,"Rail","Red","OFF_PEAK",54260.832851,64053.94103
2023,9,4,"Rail","Green-D","OFF_PEAK",17624.882001,22868.48747
2023,9,4,"Rail","Green-D","PEAK",13638.546611,17663.41527
2023,9,4,"Rail","Red","OFF_PEAK",102673.9928,120708.8432
2023,9,4,"Rail","Red","PEAK",96436.22738,112591.0781
2023,9,5,"Rail","Green-D","OFF_PEAK",18157.961524,23172.3957
2023,9,5,"Rail","Green-D","PEAK",14315.940734,18016.89683
2023,9,5,"Rail","Red","OFF_PEAK",96442.55823,121472.3886
2023,9,5,"Rail","Red","PEAK",91181.79483,114495.8678
2023,9,6,"Rail","Green-D","OFF_PEAK",17518.909781,24047.49051
2023,9,6,"Rail","Green-D","PEAK",12806.375002,17669.62762
2023,9,6,"Rail","Red","OFF_PEAK",101869.6528,124606.7348
2023,9,6,"Rail","Red","PEAK",92793.54228,112230.196
2023,9,7,"Rail","Green-D","OFF_PEAK",16578.75895,22293.90491
2023,9,7,"Rail","Green-D","PEAK",12250.933553,16826.39586
2023,9,7,"Rail","Red","OFF_PEAK",99773.27969,123326.3804
2023,9,7,"Rail","Red","PEAK",88634.34462,109833.0986
2023,9,8,"Rail","Green-D","OFF_PEAK",16135.353872,22757.17289
2023,9,8,"Rail","Green-D","PEAK",11509.153142,16414.59244
2023,9,8,"Rail","Red","OFF_PEAK",96288.73738,120361.1871
2023,9,8,"Rail","Red","PEAK",92454.63141,114714.5104
2023,9,9,"Rail","Green-D","OFF_PEAK",20731.750573,28218.17813
2023,9,9,"Rail","Red","OFF_PEAK",68616.51266,84672.72138
2023,9,10,"Rail","Green-D","OFF_PEAK",15217.979408,19153.31904
2023,9,10,"Rail","Red","OFF_PEAK",54324.69889,62763.70024
2023,9,11,"Rail","Green-D","OFF_PEAK",16984.122209,23043.31044
2023,9,11,"Rail","Green-D","PEAK",12263.332677,17057.59849
2023,9,11,"Rail","Red","OFF_PEAK",109402.04553,126386.9402
2023,9,11,"Rail","Red","PEAK",98192.31226,113994.5447
2023,9,12,"Rail","Green-D","OFF_PEAK",19105.526386,25195.35689
2023,9,12,"Rail","Green-D","PEAK",13035.317606,17153.44287
2023,9,12,"Rail","Red","OFF_PEAK",107179.72063,125070.1739
2023,9,12,"Rail","Red","PEAK",94475.77142,112657.4001
2023,9,13,"Rail","Green-D","OFF_PEAK",19089.588795,26367.94215
2023,9,13,"Rail","Green-D","PEAK",14322.340432,19392.5284
2023,9,13,"Rail","Red","OFF_PEAK",107782.9557,124923.3961
2023,9,13,"Rail","Red","PEAK",89077.18063,113053.6878
2023,9,14,"Rail","Green-D","OFF_PEAK",16705.595283,23797.47953
2023,9,14,"Rail","Green-D","PEAK",12366.221961,17041.14864
2023,9,14,"Rail","Red","OFF_PEAK",106702.22961,123730.2242
2023,9,14,"Rail","Red","PEAK",94258.56238,113549.5932
2023,9,15,"Rail","Green-D","OFF_PEAK",16854.797325,24090.60495
2023,9,15,"Rail","Green-D","PEAK",13177.459263,18741.42845
2023,9,15,"Rail","Red","OFF_PEAK",113028.02535,128155.6132
2023,9,15,"Rail","Red","PEAK",97780.82074,111045.6298
2023,9,16,"Rail","Green-D","OFF_PEAK",21825.248197,28827.79017
2023,9,16,"Rail","Red","OFF_PEAK",84279.497685,91839.62793
2023,9,17,"Rail","Green-D","OFF_PEAK",12928.3558,17976.5681
2023,9,17,"Rail","Red","OFF_PEAK",59230.259581,66047.14658
2023,9,18,"Rail","Green-D","OFF_PEAK",12156.696722,19126.29483
2023,9,18,"Rail","Green-D","PEAK",8422.012527,13386.97593
2023,9,18,"Rail","Red","OFF_PEAK",108944.14237,125508.4618
2023,9,18,"Rail","Red","PEAK",97028.10981,111231.9787
2023,9,19,"Rail","Green-D","OFF_PEAK",14323.409813,19574.90038
2023,9,19,"Rail","Green-D","PEAK",10604.582835,14899.81698
2023,9,19,"Rail","Red","OFF_PEAK",109490.92819,124008.4652
2023,9,19,"Rail","Red","PEAK",97721.20962,112288.3287
2023,9,20,"Rail","Green-D","OFF_PEAK",13644.026741,19305.09305
2023,9,20,"Rail","Green-D","PEAK",9847.637579,14516.60809
2023,9,20,"Rail","Red","OFF_PEAK",111419.99226,123794.5087
2023,9,20,"Rail","Red","PEAK",96367.50562,108853.7263
2023,9,21,"Rail","Green-D","OFF_PEAK",12768.959348,18829.98055
2023,9,21,"Rail","Green-D","PEAK",9472.817028,12838.10502
2023,9,21,"Rail","Red","OFF_PEAK",104844.26891,124746.6766
2023,9,21,"Rail","Red","PEAK",97848.57359,111844.7795
2023,9,22,"Rail","Green-D","OFF_PEAK",10822.94038,16469.95667
2023,9,22,"Rail","Green-D","PEAK",8483.385521,12446.5606
2023,9,22,"Rail","Red","OFF_PEAK",104056.15223,123506.5144
2023,9,22,"Rail","Red","PEAK",94440.52664,113278.3411
2023,9,23,"Rail","Green-D","OFF_PEAK",16755.693783,21810.47752
2023,9,23,"Rail","Red","OFF_PEAK",58897.5801,71736.18592
2023,9,24,"Rail","Green-D","OFF_PEAK",9589.372799,13153.01415
2023,9,24,"Rail","Red","OFF_PEAK",46122.56597,52424.22635
2023,9,25,"Rail","Green-D","OFF_PEAK",13625.633086,19808.45002
2023,9,25,"Rail","Green-D","PEAK",9252.491773,13201.15947
2023,9,25,"Rail","Red","OFF_PEAK",106082.188511,114657.0699
2023,9,25,"Rail","Red","PEAK",102552.055478,110238.848
2023,9,26,"Rail","Green-D","OFF_PEAK",11856.331238,17855.07659
2023,9,26,"Rail","Green-D","PEAK",7699.253601,11988.5302
2023,9,26,"Rail","Red","OFF_PEAK",116957.24676,128443.5474
2023,9,26,"Rail","Red","PEAK",103179.44857,113301.1123
2023,9,27,"Rail","Green-D","OFF_PEAK",12574.318912,18105.18165
2023,9,27,"Rail","Green-D","PEAK",8866.468886,13645.88604
2023,9,27,"Rail","Red","OFF_PEAK",113803.48699,125594.4998
2023,9,27,"Rail","Red","PEAK",97078.11907,110192.9781
2023,9,28,"Rail","Green-D","OFF_PEAK",12723.419852,18106.31258
2023,9,28,"Rail","Green-D","PEAK",9137.667933,13119.52745
2023,9,28,"Rail","Red","OFF_PEAK",116657.20702,129244.5655
2023,9,28,"Rail","Red","PEAK",101938.61578,112657.259
2023,9,29,"Rail","Green-D","OFF_PEAK",13069.514635,19198.24578
2023,9,29,"Rail","Green-D","PEAK",10038.740312,14059.82496
2023,9,29,"Rail","Red","OFF_PEAK",120121.445065,127121.6201
2023,9,29,"Rail","Red","PEAK",106249.226195,115244.433
2023,9,30,"Rail","Green-D","OFF_PEAK",15855.367596,20742.68682
2023,9,30,"Rail","Red","OFF_PEAK",46854.423717,50017.37638
2023,10,1,"Rail","Green-D","OFF_PEAK",11406.802816,14420.2945
2023,10,1,"Rail","Red","OFF_PEAK",34751.876087,37880.80938
2023,10,2,"Rail","Green-D","OFF_PEAK",13221.698337,17894.76266
2023,10,2,"Rail","Green-D","PEAK",8864.421791,11475.06011
2023,10,2,"Rail","Red","OFF_PEAK",120325.74727,131440.3156
2023,10,2,"Rail","Red","PEAK",108757.935047,117913.9658
2023,10,3,"Rail","Green-D","OFF_PEAK",13236.736852,18995.4545
2023,10,3,"Rail","Green-D","PEAK",8757.027966,13253.19083
2023,10,3,"Rail","Red","OFF_PEAK",123216.816086,131084.1177
2023,10,3,"Rail","Red","PEAK",112145.595971,118078.5289
2023,10,4,"Rail","Green-D","OFF_PEAK",12776.718629,19353.89036
2023,10,4,"Rail","Green-D","PEAK",9985.327146,14328.01611
2023,10,4,"Rail","Red","OFF_PEAK",118496.74029,129224.6403
2023,10,4,"Rail","Red","PEAK",104988.00459,117127.6421
2023,10,5,"Rail","Green-D","OFF_PEAK",12213.092023,18222.73751
2023,10,5,"Rail","Green-D","PEAK",7715.443746,11859.14578
2023,10,5,"Rail","Red","OFF_PEAK",119689.672306,128607.675
2023,10,5,"Rail","Red","PEAK",102432.08017,113437.8307
2023,10,6,"Rail","Green-D","OFF_PEAK",12205.013209,17966.13684
2023,10,6,"Rail","Green-D","PEAK",8996.007517,13372.55838
2023,10,6,"Rail","Red","OFF_PEAK",120746.394259,130508.5247
2023,10,6,"Rail","Red","PEAK",109859.370916,118297.3299
2023,10,7,"Rail","Green-D","OFF_PEAK",17249.443986,22184.68256
2023,10,7,"Rail","Red","OFF_PEAK",48088.062914,51889.1911
2023,10,8,"Rail","Green-D","OFF_PEAK",11374.829539,14123.61544
2023,10,8,"Rail","Red","OFF_PEAK",34705.070861,37953.14586
2023,10,9,"Rail","Green-D","OFF_PEAK",14277.403838,18652.10069
2023,10,9,"Rail","Green-D","PEAK",9268.381064,12318.98652
2023,10,9,"Rail","Red","OFF_PEAK",119546.873479,125920.6583
2023,10,9,"Rail","Red","PEAK",104331.453129,109446.0354
2023,10,10,"Rail","Green-D","OFF_PEAK",11724.338121,16850.02099
2023,10,10,"Rail","Green-D","PEAK",9025.110688,12796.48593
2023,10,10,"Rail","Red","OFF_PEAK",118028.9153,133098.0327
2023,10,10,"Rail","Red","PEAK",100480.25452,111450.3989
2023,10,11,"Rail","Green-D","OFF_PEAK",13198.465232,18675.72066
2023,10,11,"Rail","Green-D","PEAK",9128.802044,13369.84588
2023,10,11,"Rail","Red","OFF_PEAK",121570.259877,130064.178
2023,10,11,"Rail","Red","PEAK",107777.848039,117233.7086
2023,10,12,"Rail","Green-D","OFF_PEAK",13192.491929,19101.99729
2023,10,12,"Rail","Green-D","PEAK",8472.114288,13119.36075
2023,10,12,"Rail","Red","OFF_PEAK",118967.92198,130367.9971
2023,10,12,"Rail","Red","PEAK",102066.80422,113170.8972
2023,10,13,"Rail","Green-D","OFF_PEAK",17980.098221,23860.01919
2023,10,13,"Rail","Green-D","PEAK",11632.356483,16015.82101
2023,10,13,"Rail","Red","OFF_PEAK",118572.19327,129613.1948
2023,10,13,"Rail","Red","PEAK",104774.27883,117353.2944
2023,10,14,"Rail","Green-D","OFF_PEAK",20974.177128,26858.26879
2023,10,14,"Rail","Red","OFF_PEAK",72222.134451,75187.11891
2023,10,15,"Rail","Green-D","OFF_PEAK",14680.431622,18802.66678
2023,10,15,"Rail","Red","OFF_PEAK",52612.846253,54650.26371
2023,10,16,"Rail","Green-D","OFF_PEAK",17292.244013,23486.16377
2023,10,16,"Rail","Green-D","PEAK",14275.427523,18197.8564
2023,10,16,"Rail","Red","OFF_PEAK",98860.546105,107860.9441
2023,10,16,"Rail","Red","PEAK",95085.373757,101531.1641
2023,10,17,"Rail","Green-D","OFF_PEAK",18879.653988,25115.0043
2023,10,17,"Rail","Green-D","PEAK",13765.502132,18344.84403
2023,10,17,"Rail","Red","OFF_PEAK",97318.206816,105901.1348
2023,10,17,"Rail","Red","PEAK",91494.348141,98733.66238
2023,10,18,"Rail","Green-D","OFF_PEAK",18556.982713,23595.31673
2023,10,18,"Rail","Green-D","PEAK",13437.728237,17825.44822
2023,10,18,"Rail","Red","OFF_PEAK",101035.711206,108251.127
2023,10,18,"Rail","Red","PEAK",94419.827735,100853.6914
2023,10,19,"Rail","Green-D","OFF_PEAK",18924.445047,24649.09411
2023,10,19,"Rail","Green-D","PEAK",13602.691748,18501.05081
2023,10,19,"Rail","Red","OFF_PEAK",102628.505458,109120.6187
2023,10,19,"Rail","Red","PEAK",95053.296217,102519.0118
2023,10,20,"Rail","Green-D","OFF_PEAK",17670.773961,24505.55932
2023,10,20,"Rail","Green-D","PEAK",12688.661638,17900.07554
2023,10,20,"Rail","Red","OFF_PEAK",100689.08241,110770.369
2023,10,20,"Rail","Red","PEAK",80571.338,94396.31363
2023,10,21,"Rail","Green-D","OFF_PEAK",13314.251072,19076.10653
2023,10,21,"Rail","Red","OFF_PEAK",74379.864186,78662.72487
2023,10,22,"Rail","Green-D","OFF_PEAK",15137.665343,18546.81979
2023,10,22,"Rail","Red","OFF_PEAK",50581.358505,54364.3164
2023,10,23,"Rail","Green-D","OFF_PEAK",17853.20101,23824.06885
2023,10,23,"Rail","Green-D","PEAK",13965.36394,18372.74076
2023,10,23,"Rail","Red","OFF_PEAK",102568.606622,110282.6192
2023,10,23,"Rail","Red","PEAK",95027.877636,100669.9417
2023,10,24,"Rail","Green-D","OFF_PEAK",16114.708532,21594.05347
2023,10,24,"Rail","Green-D","PEAK",12283.268408,17531.76427
2023,10,24,"Rail","Red","OFF_PEAK",102100.484644,109822.3249
2023,10,24,"Rail","Red","PEAK",94182.414851,101187.7494
2023,10,25,"Rail","Green-D","OFF_PEAK",17405.103358,23759.60893
2023,10,25,"Rail","Green-D","PEAK",12503.292291,16879.24812
2023,10,25,"Rail","Red","OFF_PEAK",100855.380614,109667.4367
2023,10,25,"Rail","Red","PEAK",94485.983841,101279.35
2023,10,26,"Rail","Green-D","OFF_PEAK",17776.895695,23443.21068
2023,10,26,"Rail","Green-D","PEAK",13977.522544,18600.72937
2023,10,26,"Rail","Red","OFF_PEAK",101832.70378,109874.8771
2023,10,26,"Rail","Red","PEAK",92185.980536,100830.8072
2023,10,27,"Rail","Green-D","OFF_PEAK",18885.261167,25186.26613
2023,10,27,"Rail","Green-D","PEAK",12618.779405,17173.1982
2023,10,27,"Rail","Red","OFF_PEAK",98971.321288,108584.7921
2023,10,27,"Rail","Red","PEAK",88077.89754,98278.7968
2023,10,28,"Rail","Green-D","OFF_PEAK",22131.52087,28152.46956
2023,10,28,"Rail","Red","OFF_PEAK",75085.459258,78433.62157
2023,10,29,"Rail","Green-D","OFF_PEAK",14543.669629,18689.98988
2023,10,29,"Rail","Red","OFF_PEAK",50350.049411,55718.52016
2023,10,30,"Rail","Green-D","OFF_PEAK",15540.278563,22093.08333
2023,10,30,"Rail","Green-D","PEAK",12808.398424,17329.15335
2023,10,30,"Rail","Red","OFF_PEAK",118521.852547,128112.7192
2023,10,30,"Rail","Red","PEAK",109210.495818,118523.3964
2023,10,31,"Rail","Green-D","OFF_PEAK",16210.348709,22966.2067
2023,10,31,"Rail","Green-D","PEAK",11736.960816,16640.55417
2023,10,31,"Rail","Red","OFF_PEAK",123061.085076,130398.2483
2023,10,31,"Rail","Red","PEAK",108990.049882,116624.132
2023,11,1,"Rail","Green-D","OFF_PEAK",18301.249028,24390.44907
2023,11,1,"Rail","Green-D","PEAK",13666.433877,18194.37909
2023,11,1,"Rail","Red","OFF_PEAK",112220.57336,126422.3136
2023,11,1,"Rail","Red","PEAK",108913.174034,117447.6239
2023,11,2,"Rail","Green-D","OFF_PEAK",19319.045286,24894.03633
2023,11,2,"Rail","Green-D","PEAK",13192.584918,16881.8917
2023,11,2,"Rail","Red","OFF_PEAK",125123.76347,131590.2392
2023,11,2,"Rail","Red","PEAK",108689.585604,116003.1299
2023,11,3,"Rail","Green-D","OFF_PEAK",19080.512427,23966.5349
2023,11,3,"Rail","Green-D","PEAK",15708.583319,19017.63912
2023,11,3,"Rail","Red","OFF_PEAK",119887.42563,131926.9536
2023,11,3,"Rail","Red","PEAK",99120.515538,108694.0988
2023,11,4,"Rail","Green-D","OFF_PEAK",21418.219753,27599.07724
2023,11,4,"Rail","Red","OFF_PEAK",48948.567905,51995.3638
2023,11,5,"Rail","Green-D","OFF_PEAK",14431.103969,17978.61425
2023,11,5,"Rail","Red","OFF_PEAK",35325.69658,37687.62743
2023,11,6,"Rail","Green-D","OFF_PEAK",16947.664369,23056.8436
2023,11,6,"Rail","Green-D","PEAK",9775.221795,12469.07824
2023,11,6,"Rail","Red","OFF_PEAK",117317.664022,126566.8297
2023,11,6,"Rail","Red","PEAK",104902.97497,115623.6083
2023,11,7,"Rail","Green-D","OFF_PEAK",16748.584238,23520.37024
2023,11,7,"Rail","Green-D","PEAK",13428.242199,17928.58174
2023,11,7,"Rail","Red","OFF_PEAK",120057.886554,129131.4161
2023,11,7,"Rail","Red","PEAK",110160.309345,118392.1587
2023,11,8,"Rail","Green-D","OFF_PEAK",14469.48155,19974.9109
2023,11,8,"Rail","Green-D","PEAK",13356.138179,17228.74504
2023,11,8,"Rail","Red","OFF_PEAK",110690.37045,126742.8597
2023,11,8,"Rail","Red","PEAK",103011.23832,115654.0606
2023,11,9,"Rail","Green-D","OFF_PEAK",17254.455724,22374.77029
2023,11,9,"Rail","Green-D","PEAK",12883.277178,16993.19864
2023,11,9,"Rail","Red","OFF_PEAK",125382.69524,132912.247
2023,11,9,"Rail","Red","PEAK",106158.432326,113569.7832
2023,11,10,"Rail","Green-D","OFF_PEAK",18677.434827,24074.64865
2023,11,10,"Rail","Green-D","PEAK",14217.798406,18051.24105
2023,11,10,"Rail","Red","OFF_PEAK",122698.957463,132484.1363
2023,11,10,"Rail","Red","PEAK",105438.64617,116093.2213
2023,11,11,"Rail","Green-D","OFF_PEAK",21206.382956,27422.11618
2023,11,11,"Rail","Red","OFF_PEAK",91735.574754,95266.83674
2023,11,12,"Rail","Green-D","OFF_PEAK",14349.977437,17775.58874
2023,11,12,"Rail","Red","OFF_PEAK",63136.094021,67799.8652
2023,11,13,"Rail","Green-D","OFF_PEAK",16518.861186,22081.42752
2023,11,13,"Rail","Green-D","PEAK",13189.240146,18912.96094
2023,11,13,"Rail","Red","OFF_PEAK",104592.24406,115393.3909
2023,11,13,"Rail","Red","PEAK",100809.048337,106754.9163
2023,11,14,"Rail","Green-D","OFF_PEAK",19521.188652,24600.06187
2023,11,14,"Rail","Green-D","PEAK",15437.186503,19378.36238
2023,11,14,"Rail","Red","OFF_PEAK",109494.968302,117216.5806
2023,11,14,"Rail","Red","PEAK",111059.045985,116759.3704
2023,11,15,"Rail","Green-D","OFF_PEAK",18473.822097,24541.27159
2023,11,15,"Rail","Green-D","PEAK",13834.000787,18749.88577
2023,11,15,"Rail","Red","OFF_PEAK",109041.05161,119414.3775
2023,11,15,"Rail","Red","PEAK",108254.84895,118521.2446
2023,11,16,"Rail","Green-D","OFF_PEAK",19354.890717,24715.72696
2023,11,16,"Rail","Green-D","PEAK",14789.384592,18567.9364
2023,11,16,"Rail","Red","OFF_PEAK",112265.245656,120437.4457
2023,11,16,"Rail","Red","PEAK",109850.429761,117685.1544
2023,11,17,"Rail","Green-D","OFF_PEAK",19131.451469,24085.10731
2023,11,17,"Rail","Green-D","PEAK",13612.840325,17952.67594
2023,11,17,"Rail","Red","OFF_PEAK",124655.42639,131271.9387
2023,11,17,"Rail","Red","PEAK",113164.151139,117861.3233
2023,11,18,"Rail","Green-D","OFF_PEAK",21192.156794,27099.56984
2023,11,18,"Rail","Red","OFF_PEAK",24458.335318,30618.89985
2023,11,19,"Rail","Green-D","OFF_PEAK",14914.422467,18538.31322
2023,11,19,"Rail","Red","OFF_PEAK",17969.753673,22038.94997
2023,11,20,"Rail","Green-D","OFF_PEAK",15103.180277,21804.82605
2023,11,20,"Rail","Green-D","PEAK",13046.305293,17222.65344
2023,11,20,"Rail","Red","OFF_PEAK",95772.83386,112269.7361
2023,11,20,"Rail","Red","PEAK",96483.82192,108588.7729
2023,11,21,"Rail","Green-D","OFF_PEAK",17873.668742,23666.71342
2023,11,21,"Rail","Green-D","PEAK",10169.366549,15548.80686
2023,11,21,"Rail","Red","OFF_PEAK",117387.982866,126058.4728
2023,11,21,"Rail","Red","PEAK",88031.55501,103137.3913
2023,11,22,"Rail","Green-D","OFF_PEAK",19603.227389,23894.76329
2023,11,22,"Rail","Green-D","PEAK",15143.461159,18818.73119
2023,11,22,"Rail","Red","OFF_PEAK",126376.660132,131381.7368
2023,11,22,"Rail","Red","PEAK",111959.300544,118412.9959
2023,11,23,"Rail","Green-D","OFF_PEAK",19966.991256,24351.2115
2023,11,23,"Rail","Green-D","PEAK",14931.614503,18291.29877
2023,11,23,"Rail","Red","OFF_PEAK",120665.88744,125378.4982
2023,11,23,"Rail","Red","PEAK",111151.087394,115782.4357
2023,11,24,"Rail","Green-D","OFF_PEAK",19359.220936,24279.74385
2023,11,24,"Rail","Green-D","PEAK",14287.31973,18561.76596
2023,11,24,"Rail","Red","OFF_PEAK",125550.984228,130773.4506
2023,11,24,"Rail","Red","PEAK",108368.159744,113941.2131
2023,11,25,"Rail","Green-D","OFF_PEAK",21563.835889,27753.73497
2023,11,25,"Rail","Red","OFF_PEAK",90266.976097,93521.75028
2023,11,26,"Rail","Green-D","OFF_PEAK",14818.595711,18501.51091
2023,11,26,"Rail","Red","OFF_PEAK",64492.391008,67862.89734
2023,11,27,"Rail","Green-D","OFF_PEAK",1593.2773453,2353.347747
2023,11,27,"Rail","Green-D","PEAK",1225.2590998,1821.478254
2023,11,27,"Rail","Red","OFF_PEAK",115078.2536,128929.5777
2023,11,27,"Rail","Red","PEAK",101991.52488,116814.186
2023,11,28,"Rail","Green-D","OFF_PEAK",1673.8148108,2405.788698
2023,11,28,"Rail","Green-D","PEAK",1180.6704191,1838.875679
2023,11,28,"Rail","Red","OFF_PEAK",125462.704648,131072.2147
2023,11,28,"Rail","Red","PEAK",114266.377376,117845.7052
2023,11,29,"Rail","Green-D","OFF_PEAK",1632.6839103,2385.416555
2023,11,29,"Rail","Green-D","PEAK",1236.4293107,1745.341672
2023,11,29,"Rail","Red","OFF_PEAK",124564.423701,132448.835
2023,11,29,"Rail","Red","PEAK",112026.436992,117646.4957
2023,11,30,"Rail","Green-D","OFF_PEAK",1711.031709,2389.597676
2023,11,30,"Rail","Green-D","PEAK",1339.4572394,1807.193301
2023,11,30,"Rail","Red","OFF_PEAK",121795.602102,128673.0137
2023,11,30,"Rail","Red","PEAK",108478.911582,114511.7953
2023,12,1,"Rail","Green-D","OFF_PEAK",1663.9972777,2330.945965
2023,12,1,"Rail","Green-D","PEAK",1217.1433322,1791.236385
2023,12,1,"Rail","Red","OFF_PEAK",124727.321368,131582.0808
2023,12,1,"Rail","Red","PEAK",114851.562385,118199.4853
2023,12,2,"Rail","Green-D","OFF_PEAK",1860.8595835,2348.406044
2023,12,2,"Rail","Red","OFF_PEAK",92428.477535,95627.37272
2023,12,3,"Rail","Green-D","OFF_PEAK",1324.9623402,1599.40392
